pid,author,tid,title,kana,trans,kousakun,kousakuk,status,statusdate,original,publisher,editionn,editionk,ranking,access,characount,minutes
311,宮本 百合子,3969,待呆け議会風景,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/12,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,4217,窓からの風景（六月――）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/13,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,2983,真夏の夜の夢,新字新仮名,,柴田卓治,米田進,公開,2003/5/12,宮本百合子全集　第十三巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,2654,「迷いの末は」 横光氏の「厨房日記」について,新字新仮名,,柴田卓治,米田進,公開,2003/3/27,宮本百合子全集　第十一巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3093,マリア・バシュキルツェフの日記,新字新仮名,,柴田卓治,米田進,公開,2003/7/9,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,2857,見落されている急所 文学と生活との関係にふれて,新字新仮名,,柴田卓治,米田進,公開,2003/2/11,宮本百合子全集　第十巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,1973,未開な風景,新字新仮名,,柴田卓治,米田進,公開,2002/10/29,宮本百合子全集　第三巻,新日本出版社,1986（昭和61）年3月20日第5刷,1982（昭和57）年2月15日第3刷,,,,
311,宮本 百合子,3163,未開の花,新字新仮名,,柴田卓治,米田進,公開,2003/7/30,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3088,短い感想 家族円卓会議について,新字新仮名,,柴田卓治,米田進,公開,2003/7/9,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3836,惨めな無我夢中 福知山高女の事件について,新字新仮名,,柴田卓治,磐余彦,公開,2003/11/15,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,1995,道づれ,新字新仮名,,柴田卓治,原田頌子,公開,2002/6/5,宮本百合子全集　第五巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3975,見つくろい,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/15,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,4045,三つの愛のしるし 自由・平等・独立の火をともす,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/30,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3108,三つの「女大学」,新字新仮名,,柴田卓治,米田進,公開,2003/7/15,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,15994,三つのばあい・未亡人はどう生きたらいいか,新字新仮名,,柴田卓治,土屋隆,公開,2007/12/29,宮本百合子全集　第三十巻,新日本出版社,1986（昭和61）年3月20日初版,1986（昭和61）年3月20日初版,,,,
311,宮本 百合子,3260,三つの民主主義 婦人民主クラブの立場に就て,新字新仮名,,柴田卓治,米田進,公開,2003/9/17,宮本百合子全集　第十五巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,4238,「緑の騎士」ノート,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/22,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,3934,見ない写真へ,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/6,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,16021,南風,新字新仮名,,柴田卓治,土屋隆,公開,2008/3/31,宮本百合子全集　第三十巻,新日本出版社,1986（昭和61）年3月20日初版,1986（昭和61）年3月20日初版,,,,
311,宮本 百合子,3130,身についた可能の発見,新字新仮名,,柴田卓治,米田進,公開,2003/7/21,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3431,みのりを豊かに,新字新仮名,,柴田卓治,磐余彦,公開,2003/10/18,宮本百合子全集　第十六巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3943,身ぶりならぬ慰めを,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/9,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,4047,「未亡人の手記」選後評,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/30,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3286,未亡人への返事 未亡人はどう生きればよいか,新字新仮名,,柴田卓治,米田進,公開,2003/9/26,宮本百合子全集　第十五巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3007,脈々として,新字新仮名,,柴田卓治,米田進,公開,2003/5/22,宮本百合子全集　第十三巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,7914,妙な子,新字新仮名,,柴田卓治,土屋隆,公開,2009/4/7,宮本百合子全集　第二十九巻,新日本出版社,1986（昭和61）年3月20日第5刷,1986（昭和61）年3月20日第5刷　,,,,
311,宮本 百合子,4020,未来を築く力,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/23,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,2800,観る人・観せられる人 観客の問題,新字新仮名,,柴田卓治,米田進,公開,2003/3/27,宮本百合子全集　第十一巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,2962,民主戦線と文学者,新字新仮名,,柴田卓治,米田進,公開,2003/5/4,宮本百合子全集　第十三巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3284,民法と道義上の責任,新字新仮名,,柴田卓治,米田進,公開,2003/9/23,宮本百合子全集　第十五巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3873,昔の思い出,新字新仮名,,柴田卓治,磐余彦,公開,2003/11/24,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,2006,昔の火事,新字新仮名,,柴田卓治,原田頌子,公開,2002/6/5,宮本百合子全集　第五巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3176,昔を今に なすよしもなき馬鈴薯と綿,新字新仮名,,柴田卓治,米田進,公開,2003/8/2,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,4167,麦畑,新字新仮名,,柴田卓治,磐余彦,公開,2004/4/28,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,1988,聟,新字新仮名,,柴田卓治,松永正敏,公開,2002/6/3,宮本百合子全集　第四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3439,矛盾とその害毒 憲法改正草案について,新字新仮名,,柴田卓治,磐余彦,公開,2003/10/20,宮本百合子全集　第十六巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,2782,矛盾の一形態としての諸文化組織,新字新仮名,,柴田卓治,米田進,公開,2003/3/27,宮本百合子全集　第十一巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,15952,無題,新字新仮名,,柴田卓治,土屋隆,公開,2007/12/29,宮本百合子全集　第三十巻,新日本出版社,1986（昭和61）年3月20日初版,1986（昭和61）年3月20日初版,,,,
311,宮本 百合子,7913,無題（一）,新字新仮名,,柴田卓治,土屋隆,公開,2009/4/7,宮本百合子全集　第二十九巻,新日本出版社,1986（昭和61）年3月20日第5刷,1986（昭和61）年3月20日第5刷　,,,,
311,宮本 百合子,4158,無題（一）,新字新仮名,,柴田卓治,磐余彦,公開,2004/4/24,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4216,無題（九）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/13,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4200,無題（五）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/9,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,7929,無題（三）,新字新仮名,,柴田卓治,土屋隆,公開,2009/4/7,宮本百合子全集　第二十九巻,新日本出版社,1986（昭和61）年3月20日第5刷,1986（昭和61）年3月20日第5刷　,,,,
311,宮本 百合子,4162,無題（三）,新字新仮名,,柴田卓治,磐余彦,公開,2004/4/24,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4221,無題（十）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/13,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4226,無題（十一）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/17,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4237,無題（十三）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/22,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4233,無題（十二）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/22,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4209,無題（七）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/9,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4161,無題（二）,新字新仮名,,柴田卓治,磐余彦,公開,2004/4/24,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,7917,無題（二）,新字新仮名,,柴田卓治,土屋隆,公開,2009/4/7,宮本百合子全集　第二十九巻,新日本出版社,1986（昭和61）年3月20日第5刷,1986（昭和61）年3月20日第5刷　,,,,
311,宮本 百合子,4210,無題（八）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/9,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,4195,無題（四）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/4,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,7936,無題（四）,新字新仮名,,柴田卓治,土屋隆,公開,2009/4/7,宮本百合子全集　第二十九巻,新日本出版社,1986（昭和61）年3月20日第5刷,1986（昭和61）年3月20日第5刷　,,,,
311,宮本 百合子,4201,無題（六）,新字新仮名,,柴田卓治,磐余彦,公開,2004/5/9,宮本百合子全集　第十八巻,新日本出版社,1986（昭和61）年3月20日第2版第1刷,,,,,
311,宮本 百合子,3155,村からの娘,新字新仮名,,柴田卓治,米田進,公開,2003/7/27,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3981,村の三代,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/15,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3950,明治のランプ,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/9,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3457,明瞭で誠実な情熱,新字新仮名,,柴田卓治,磐余彦,公開,2003/10/22,宮本百合子全集　第十六巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3447,メーデーぎらい,新字新仮名,,柴田卓治,磐余彦,公開,2003/10/20,宮本百合子全集　第十六巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3269,メーデーと婦人の生活,新字新仮名,,柴田卓治,米田進,公開,2003/9/20,宮本百合子全集　第十五巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3258,メーデーに歌う,新字新仮名,,柴田卓治,米田進,公開,2003/9/17,宮本百合子全集　第十五巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3083,メーデーに備えろ,新字新仮名,,柴田卓治,米田進,公開,2003/7/6,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,15940,芽生,新字新仮名,,柴田卓治,土屋隆,公開,2009/9/5,宮本百合子全集　第二十八巻（習作一）,新日本出版社,1986（昭和61）年3月20日第6刷,1986（昭和61）年3月20日第6刷　,,,,
311,宮本 百合子,4031,目をあいて見る,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/27,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,2028,面積の厚み,新字新仮名,,柴田卓治,原田頌子,公開,2002/1/2,宮本百合子全集　第一巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3161,もう少しの親切を,新字新仮名,,柴田卓治,米田進,公開,2003/7/30,宮本百合子全集　第十四巻,新日本出版社,1986（昭和61）年3月20日第5刷,,,,,
311,宮本 百合子,3844,文字のある紙片,新字新仮名,,柴田卓治,磐余彦,公開,2003/11/15,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,3999,モスクワ,新字新仮名,,柴田卓治,磐余彦,公開,2003/12/21,宮本百合子全集　第十七巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
311,宮本 百合子,2641,モスクワ印象記,新字新仮名,,柴田卓治,米田進,公開,2002/11/5,宮本百合子全集　第九巻,新日本出版社,1986（昭和61）年3月20日第4刷,,,,,
